Importer,Year,Value,Ad val. duties,Number of lines,Costa Rica
,(US$),Simple average,MFN duties,Pref. duties,Costa Rica
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Costa Rica
390320 - Styrene-acrylonitrile (SAN) copolymers,,10.10,10.10,1,,,,Costa Rica
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,10.10,10.10,1,,,,Costa Rica
390390 - Other,,3.37,3.37,3,,,,Costa Rica
"390410 - Polyvinyl chloride, not mixed with any other substances","6,624",10.10,10.10,1,,,,Costa Rica
390421 - - Non-plasticised,,10.10,10.10,1,,,,Costa Rica
390422 - - Plasticised,,10.10,10.10,1,,,,Costa Rica
390430 - Vinyl chloride-vinyl acetate copolymers,,10.10,10.10,1,,,,Costa Rica
390440 - Other vinyl chloride copolymers,,10.10,10.10,1,,,,Costa Rica
390450 - Vinylidene chloride polymers,,5.05,5.05,2,,,,Costa Rica
390461 - - Polytetrafluoroethylene,,10.10,10.10,1,,,,Costa Rica
390469 - - Other,,5.05,5.05,2,,,,Costa Rica
390490 - Other,,10.10,10.10,1,,,,Costa Rica
390512 - - In aqueous dispersion,,9.80,9.80,1,,,,Costa Rica
390519 - - Other,,9.80,9.80,1,,,,Costa Rica
390521 - - In aqueous dispersion,,9.80,9.80,1,,,,Costa Rica
390529 - - Other,,9.80,9.80,1,,,,Costa Rica
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups","3,306",10.10,10.10,1,,,,Costa Rica
390591 - - Copolymers,,10.10,10.10,1,,,,Costa Rica
390599 - - Other,,5.05,5.05,2,,,,Costa Rica
390610 - Polymethyl methacrylate,"3,173",10.10,10.10,1,,,,Costa Rica
390690 - Other,,2.16,2.16,7,,,,Costa Rica
390710 - Polyacetals,,6.70,6.70,1,,,,Costa Rica
390720 - Other polyethers,,5.36,5.36,5,,,,Costa Rica
390730 - Epoxide resins,,6.70,6.70,1,,,,Costa Rica
390740 - Polycarbonates,,6.80,6.80,1,,,,Costa Rica
390750 - Alkyd resins,,6.80,6.80,1,,,,Costa Rica
390760 - Polyethylene terephthalate,,6.80,6.80,1,,,,Costa Rica
390791 - - Unsaturated,,6.80,6.80,2,,,,Costa Rica
390799 - - Other,,3.40,3.40,4,,,,Costa Rica
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.80,6.80,1,,,,Costa Rica
390890 - Other,,6.80,6.80,1,,,,Costa Rica
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Costa Rica
390920 - Melamine resins,,6.50,6.50,1,,,,Costa Rica
390930 - Other amino-resins,,6.50,6.50,1,,,,Costa Rica
390940 - Phenolic resins,,6.50,6.50,1,,,,Costa Rica
390950 - Polyurethanes,"1,913",3.45,3.45,2,,,,Costa Rica
391000 Silicones in primary forms,,6.90,6.90,1,,,,Costa Rica
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,10.10,10.10,1,,,,Costa Rica
391190 - Other,,3.35,3.35,6,,,,Costa Rica
391211 - - Non-plasticised,,6.80,6.80,1,,,,Costa Rica
391212 - - Plasticised,,6.50,6.50,1,,,,Costa Rica
391220 - Cellulose nitrates (including collodions),,8.23,8.23,3,,,,Costa Rica
391231 - - Carboxymethylcellulose and its salts,,6.80,6.80,1,,,,Costa Rica
391239 - - Other,,4.33,4.33,3,,,,Costa Rica
391290 - Other,,6.60,6.60,2,,,,Costa Rica
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Costa Rica
391390 - Other,,8.98,8.98,4,,,,Costa Rica
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.70,6.70,1,,,,Costa Rica
391510 - Of polymers of ethylene,,10.10,10.10,1,,,,Costa Rica
391520 - Of polymers of styrene,,10.10,10.10,1,,,,Costa Rica
391530 - Of polymers of vinyl chloride,"2,204",10.10,10.10,1,,,,Costa Rica
391590 - Of other plastics,,8.30,8.30,6,,,,Costa Rica
391610 - Of polymers of ethylene,,10.10,10.10,1,,,,Costa Rica
391620 - Of polymers of vinyl chloride,,10.10,10.10,2,,,,Costa Rica
391690 - Of other plastics,,7.70,7.70,7,,,,Costa Rica
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,6.10,6.10,2,,,,Costa Rica
391721 - - Of polymers of ethylene,,5.67,5.67,3,,,,Costa Rica
391722 - - Of polymers of propylene,,5.67,5.67,3,,,,Costa Rica
391723 - - Of polymers of vinyl chloride,,5.67,5.67,3,,,,Costa Rica
391729 - - Of other plastics,,6.18,6.18,6,,,,Costa Rica
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.40,3.40,2,,,,Costa Rica
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","94,571",8.03,8.03,8,,,,Costa Rica
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.45,3.45,2,,,,Costa Rica
391739 - - Other,,6.18,6.18,6,,,,Costa Rica
391740 - Fittings,,3.45,3.45,2,,,,Costa Rica
391810 - Of polymers of vinyl chloride,,10.10,10.10,2,,,,Costa Rica
391890 - Of other plastics,,10.10,10.10,1,,,,Costa Rica
391910 - In rolls of a width not exceeding 20 cm,"4,202",7.59,7.59,10,,,,Costa Rica
391990 - Other,,8.23,8.23,7,,,,Costa Rica
392010 - Of polymers of ethylene,,7.58,7.58,8,,,,Costa Rica
392020 - Of polymers of propylene,,10.10,10.10,5,,,,Costa Rica
392030 - Of polymers of styrene,,10.10,10.10,1,,,,Costa Rica
392041 - - Rigid,,10.10,10.10,4,,,,Costa Rica
392042 - - Flexible,,10.10,10.10,4,,,,Costa Rica
392051 - - Of polymethyl methacrylate,,10.10,10.10,1,,,,Costa Rica
392059 - - Other,,5.05,5.05,2,,,,Costa Rica
392061 - - Of polycarbonates,,10.40,10.40,1,,,,Costa Rica
392062 - - Of polyethylene terephthalate,,5.20,5.20,4,,,,Costa Rica
392063 - - Of unsaturated polyesters,,10.40,10.40,1,,,,Costa Rica
392069 - - Of other polyesters,,10.40,10.40,1,,,,Costa Rica
392071 - - Of regenerated cellulose,,8.45,8.45,2,,,,Costa Rica
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Costa Rica
392073 - - Of cellulose acetate,,7.73,7.73,3,,,,Costa Rica
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Costa Rica
392091 - - Of polyvinyl butyral,,10.10,10.10,1,,,,Costa Rica
392092 - - Of polyamides,,6.80,6.80,1,,,,Costa Rica
392093 - - Of amino-resins,,6.50,6.50,1,,,,Costa Rica
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Costa Rica
392099 - - Of other plastics,,3.78,3.78,8,,,,Costa Rica
392111 - - Of polymers of styrene,,10.10,10.10,1,,,,Costa Rica
392112 - - Of polymers of vinyl chloride,"113,304",10.10,10.10,1,,,,Costa Rica
392113 - - Of polyurethanes,"2,168",6.90,6.90,2,,,,Costa Rica
392114 - - Of regenerated cellulose,,6.90,6.90,1,,,,Costa Rica
392119 - - Of other plastics,,10.10,10.10,2,,,,Costa Rica
392190 - Other,,7.82,7.82,10,,,,Costa Rica
"392210 - Baths, shower-baths and wash-basins",,6.90,6.90,1,,,,Costa Rica
392220 - Lavatory seats and covers,,6.90,6.90,1,,,,Costa Rica
392290 - Other,,6.90,6.90,1,,,,Costa Rica
"392310 - Boxes, cases, crates and similar articles","9,881",6.90,6.90,1,,,,Costa Rica
392321 - - Of polymers of ethylene,"292,432",6.90,6.90,1,,,,Costa Rica
392329 - - Of other plastics,"86,010",6.90,6.90,2,,,,Costa Rica
"392330 - Carboys, bottles, flasks and similar articles","3,487",6.90,6.90,2,,,,Costa Rica
"392340 - Spools, cops, bobbins and similar supports",,6.10,6.10,2,,,,Costa Rica
"392350 - Stoppers, lids, caps and other closures","1,562",6.90,6.90,2,,,,Costa Rica
392390 - Other,"17,546",6.90,6.90,2,,,,Costa Rica
392410 - Tableware and kitchenware,,6.90,6.90,1,,,,Costa Rica
392490 - Other,,6.90,6.90,3,,,,Costa Rica
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.90,6.90,1,,,,Costa Rica
"392520 - Doors, windows and their frames and thresholds for doors",,6.90,6.90,1,,,,Costa Rica
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.90,6.90,1,,,,Costa Rica
392590 - Other,,6.90,6.90,3,,,,Costa Rica
392610 - Office or school supplies,,6.90,6.90,1,,,,Costa Rica
392620 - Articles of apparel and clothing accessories (including gloves),"4,129",6.90,6.90,1,,,,Costa Rica
"392630 - Fittings for furniture, coachwork of the like",,6.90,6.90,1,,,,Costa Rica
392640 - Statuettes and other ornamental articles,,6.90,6.90,1,,,,Costa Rica
392690 - Other,"52,626",5.18,5.18,4,,,,Costa Rica
,1997,"489,236",7.32,7.32,276,,,,Costa Rica
390110 - Polyethylene having a specific gravity of less than 0.94,,10.70,10.70,2,,,,Costa Rica
390120 - Polyethylene having a specific gravity of 0.94 or more,,5.35,5.35,2,,,,Costa Rica
390130 - Ethylene-vinyl acetate copolymers,,10.70,10.70,1,,,,Costa Rica
390190 - Other,,3.57,3.57,3,,,,Costa Rica
390210 - Polypropylene,,10.70,10.70,1,,,,Costa Rica
390220 - Polyisobutylene,,10.70,10.70,1,,,,Costa Rica
390230 - Propylene copolymers,,10.70,10.70,1,,,,Costa Rica
390290 - Other,,3.57,3.57,3,,,,Costa Rica
390311 - - Expansible,,10.70,10.70,1,,,,Costa Rica
390319 - - Other,,10.70,10.70,1,,,,Costa Rica
390320 - Styrene-acrylonitrile (SAN) copolymers,,10.70,10.70,1,,,,Costa Rica
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,10.70,10.70,1,,,,Costa Rica
390390 - Other,,3.57,3.57,3,,,,Costa Rica
"390410 - Polyvinyl chloride, not mixed with any other substances",998,10.70,10.70,1,,,,Costa Rica
390421 - - Non-plasticised,,10.70,10.70,1,,,,Costa Rica
390422 - - Plasticised,,10.70,10.70,1,,,,Costa Rica
390430 - Vinyl chloride-vinyl acetate copolymers,,10.70,10.70,1,,,,Costa Rica
390440 - Other vinyl chloride copolymers,,10.70,10.70,1,,,,Costa Rica
390450 - Vinylidene chloride polymers,,5.35,5.35,2,,,,Costa Rica
390461 - - Polytetrafluoroethylene,,10.70,10.70,2,,,,Costa Rica
390469 - - Other,,5.35,5.35,2,,,,Costa Rica
390490 - Other,,10.70,10.70,1,,,,Costa Rica
390512 - - In aqueous dispersion,,10.40,10.40,1,,,,Costa Rica
390519 - - Other,,10.40,10.40,1,,,,Costa Rica
390521 - - In aqueous dispersion,,10.40,10.40,1,,,,Costa Rica
390529 - - Other,,10.40,10.40,1,,,,Costa Rica
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,10.70,10.70,1,,,,Costa Rica
390591 - - Copolymers,,10.70,10.70,1,,,,Costa Rica
390599 - - Other,,5.35,5.35,2,,,,Costa Rica
390610 - Polymethyl methacrylate,,10.70,10.70,1,,,,Costa Rica
390690 - Other,,2.24,2.24,7,,,,Costa Rica
390710 - Polyacetals,,6.90,6.90,1,,,,Costa Rica
390720 - Other polyethers,,5.75,5.75,6,,,,Costa Rica
390730 - Epoxide resins,,6.90,6.90,1,,,,Costa Rica
390740 - Polycarbonates,,7.10,7.10,1,,,,Costa Rica
390750 - Alkyd resins,,7.10,7.10,1,,,,Costa Rica
390760 - Polyethylene terephthalate,,7.10,7.10,2,,,,Costa Rica
390791 - - Unsaturated,,7.10,7.10,2,,,,Costa Rica
390799 - - Other,,3.55,3.55,4,,,,Costa Rica
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,7.10,7.10,1,,,,Costa Rica
390890 - Other,,7.10,7.10,1,,,,Costa Rica
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Costa Rica
390920 - Melamine resins,,6.50,6.50,1,,,,Costa Rica
390930 - Other amino-resins,,6.50,6.50,1,,,,Costa Rica
390940 - Phenolic resins,,6.50,6.50,1,,,,Costa Rica
390950 - Polyurethanes,,3.65,3.65,2,,,,Costa Rica
391000 Silicones in primary forms,,7.30,7.30,1,,,,Costa Rica
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,10.70,10.70,1,,,,Costa Rica
391190 - Other,,3.45,3.45,6,,,,Costa Rica
391211 - - Non-plasticised,,7.00,7.00,1,,,,Costa Rica
391212 - - Plasticised,,6.50,6.50,1,,,,Costa Rica
391220 - Cellulose nitrates (including collodions),,8.57,8.57,3,,,,Costa Rica
391231 - - Carboxymethylcellulose and its salts,,7.00,7.00,1,,,,Costa Rica
391239 - - Other,,4.33,4.33,3,,,,Costa Rica
391290 - Other,,6.70,6.70,2,,,,Costa Rica
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Costa Rica
391390 - Other,,9.43,9.43,4,,,,Costa Rica
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.90,6.90,1,,,,Costa Rica
391510 - Of polymers of ethylene,,10.70,10.70,1,,,,Costa Rica
391520 - Of polymers of styrene,,10.70,10.70,1,,,,Costa Rica
391530 - Of polymers of vinyl chloride,,10.70,10.70,1,,,,Costa Rica
391590 - Of other plastics,,8.60,8.60,6,,,,Costa Rica
391610 - Of polymers of ethylene,,10.70,10.70,1,,,,Costa Rica
391620 - Of polymers of vinyl chloride,,10.70,10.70,2,,,,Costa Rica
391690 - Of other plastics,,8.04,8.04,7,,,,Costa Rica
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"14,028",6.30,6.30,2,,,,Costa Rica
391721 - - Of polymers of ethylene,,6.00,6.00,3,,,,Costa Rica
391722 - - Of polymers of propylene,,6.00,6.00,3,,,,Costa Rica
391723 - - Of polymers of vinyl chloride,,6.00,6.00,3,,,,Costa Rica
391729 - - Of other plastics,,6.45,6.45,6,,,,Costa Rica
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.55,3.55,2,,,,Costa Rica
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,8.43,8.43,8,,,,Costa Rica
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.65,3.65,2,,,,Costa Rica
391739 - - Other,,6.45,6.45,6,,,,Costa Rica
391740 - Fittings,,3.65,3.65,2,,,,Costa Rica
391810 - Of polymers of vinyl chloride,,10.70,10.70,2,,,,Costa Rica
391890 - Of other plastics,,10.70,10.70,1,,,,Costa Rica
391910 - In rolls of a width not exceeding 20 cm,"5,092",7.84,7.84,10,,,,Costa Rica
391990 - Other,"1,883",8.64,8.64,7,,,,Costa Rica
392010 - Of polymers of ethylene,"4,729",7.13,7.13,6,,,,Costa Rica
392020 - Of polymers of propylene,,10.70,10.70,5,,,,Costa Rica
392030 - Of polymers of styrene,,10.70,10.70,1,,,,Costa Rica
392041 - - Rigid,,10.70,10.70,4,,,,Costa Rica
392042 - - Flexible,,10.70,10.70,4,,,,Costa Rica
392051 - - Of polymethyl methacrylate,,10.70,10.70,1,,,,Costa Rica
392059 - - Other,,5.35,5.35,2,,,,Costa Rica
392061 - - Of polycarbonates,,11.10,11.10,1,,,,Costa Rica
392062 - - Of polyethylene terephthalate,,5.55,5.55,4,,,,Costa Rica
392063 - - Of unsaturated polyesters,,11.10,11.10,1,,,,Costa Rica
392069 - - Of other polyesters,,11.10,11.10,1,,,,Costa Rica
392071 - - Of regenerated cellulose,,9.57,9.57,3,,,,Costa Rica
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Costa Rica
392073 - - Of cellulose acetate,,7.97,7.97,3,,,,Costa Rica
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Costa Rica
392091 - - Of polyvinyl butyral,,10.70,10.70,1,,,,Costa Rica
392092 - - Of polyamides,,7.10,7.10,1,,,,Costa Rica
392093 - - Of amino-resins,,6.50,6.50,1,,,,Costa Rica
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Costa Rica
392099 - - Of other plastics,,3.93,3.93,8,,,,Costa Rica
392111 - - Of polymers of styrene,,10.70,10.70,1,,,,Costa Rica
392112 - - Of polymers of vinyl chloride,,10.70,10.70,1,,,,Costa Rica
392113 - - Of polyurethanes,,7.30,7.30,2,,,,Costa Rica
392114 - - Of regenerated cellulose,,7.30,7.30,1,,,,Costa Rica
392119 - - Of other plastics,,10.70,10.70,2,,,,Costa Rica
392190 - Other,,8.20,8.20,10,,,,Costa Rica
"392210 - Baths, shower-baths and wash-basins",,7.30,7.30,1,,,,Costa Rica
392220 - Lavatory seats and covers,,7.30,7.30,1,,,,Costa Rica
392290 - Other,"24,904",7.30,7.30,1,,,,Costa Rica
"392310 - Boxes, cases, crates and similar articles",,7.30,7.30,1,,,,Costa Rica
392321 - - Of polymers of ethylene,"50,805",7.30,7.30,1,,,,Costa Rica
392329 - - Of other plastics,"351,190",7.30,7.30,2,,,,Costa Rica
"392330 - Carboys, bottles, flasks and similar articles","9,379",7.30,7.30,2,,,,Costa Rica
"392340 - Spools, cops, bobbins and similar supports",,6.30,6.30,2,,,,Costa Rica
"392350 - Stoppers, lids, caps and other closures",,7.30,7.30,2,,,,Costa Rica
392390 - Other,"3,901",7.30,7.30,2,,,,Costa Rica
392410 - Tableware and kitchenware,,7.30,7.30,1,,,,Costa Rica
392490 - Other,"15,060",7.30,7.30,3,,,,Costa Rica
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,7.30,7.30,1,,,,Costa Rica
"392520 - Doors, windows and their frames and thresholds for doors",,7.30,7.30,1,,,,Costa Rica
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,7.30,7.30,1,,,,Costa Rica
392590 - Other,,7.30,7.30,3,,,,Costa Rica
392610 - Office or school supplies,,7.30,7.30,1,,,,Costa Rica
392620 - Articles of apparel and clothing accessories (including gloves),,7.30,7.30,1,,,,Costa Rica
"392630 - Fittings for furniture, coachwork of the like",,7.30,7.30,1,,,,Costa Rica
392640 - Statuettes and other ornamental articles,,7.30,7.30,1,,,,Costa Rica
392690 - Other,"7,269",5.48,5.48,4,,,,Costa Rica
,1996,"56,212",8.22,8.22,242,,,,Costa Rica
390110 - Polyethylene having a specific gravity of less than 0.94,"22,081",10.70,10.70,2,,,,Costa Rica
390120 - Polyethylene having a specific gravity of 0.94 or more,,10.70,10.70,1,,,,Costa Rica
390130 - Ethylene-vinyl acetate copolymers,,10.70,10.70,1,,,,Costa Rica
390190 - Other,,10.70,10.70,1,,,,Costa Rica
390210 - Polypropylene,,10.70,10.70,1,,,,Costa Rica
390220 - Polyisobutylene,,10.70,10.70,1,,,,Costa Rica
390230 - Propylene copolymers,,10.70,10.70,1,,,,Costa Rica
390290 - Other,,10.70,10.70,1,,,,Costa Rica
390311 - - Expansible,,10.70,10.70,1,,,,Costa Rica
390319 - - Other,,10.70,10.70,1,,,,Costa Rica
390320 - Styrene-acrylonitrile (SAN) copolymers,,10.70,10.70,1,,,,Costa Rica
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,10.70,10.70,1,,,,Costa Rica
390390 - Other,,10.70,10.70,1,,,,Costa Rica
"390410 - Polyvinyl chloride, not mixed with any other substances",,10.70,10.70,1,,,,Costa Rica
390421 - - Non-plasticised,,10.70,10.70,1,,,,Costa Rica
390422 - - Plasticised,,10.70,10.70,1,,,,Costa Rica
390430 - Vinyl chloride-vinyl acetate copolymers,,10.70,10.70,1,,,,Costa Rica
390440 - Other vinyl chloride copolymers,,10.70,10.70,1,,,,Costa Rica
390450 - Vinylidene chloride polymers,,10.70,10.70,1,,,,Costa Rica
390461 - - Polytetrafluoroethylene,,5.35,5.35,2,,,,Costa Rica
390469 - - Other,,10.70,10.70,1,,,,Costa Rica
390490 - Other,,10.70,10.70,1,,,,Costa Rica
390512 - - In aqueous dispersion,,10.40,10.40,1,,,,Costa Rica
390519 - - Other,,10.40,10.40,1,,,,Costa Rica
390521 - - In aqueous dispersion,,10.40,10.40,1,,,,Costa Rica
390529 - - Other,,10.40,10.40,1,,,,Costa Rica
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,10.70,10.70,1,,,,Costa Rica
390591 - - Copolymers,,10.70,10.70,1,,,,Costa Rica
390599 - - Other,,10.70,10.70,1,,,,Costa Rica
390610 - Polymethyl methacrylate,,10.70,10.70,1,,,,Costa Rica
390690 - Other,,10.70,10.70,1,,,,Costa Rica
390710 - Polyacetals,,6.90,6.90,1,,,,Costa Rica
390720 - Other polyethers,,5.52,5.52,5,,,,Costa Rica
390730 - Epoxide resins,,6.90,6.90,1,,,,Costa Rica
390740 - Polycarbonates,,7.10,7.10,1,,,,Costa Rica
390750 - Alkyd resins,,7.10,7.10,1,,,,Costa Rica
390760 - Polyethylene terephthalate,,3.55,3.55,2,,,,Costa Rica
390791 - - Unsaturated,,7.10,7.10,2,,,,Costa Rica
390799 - - Other,,7.10,7.10,2,,,,Costa Rica
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,7.10,7.10,1,,,,Costa Rica
390890 - Other,,7.10,7.10,1,,,,Costa Rica
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Costa Rica
390920 - Melamine resins,,6.50,6.50,1,,,,Costa Rica
390930 - Other amino-resins,,6.50,6.50,1,,,,Costa Rica
390940 - Phenolic resins,,6.50,6.50,1,,,,Costa Rica
390950 - Polyurethanes,,7.30,7.30,1,,,,Costa Rica
391000 Silicones in primary forms,,7.30,7.30,1,,,,Costa Rica
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,10.70,10.70,1,,,,Costa Rica
391190 - Other,,8.60,8.60,2,,,,Costa Rica
391211 - - Non-plasticised,,7.00,7.00,1,,,,Costa Rica
391212 - - Plasticised,,6.50,6.50,1,,,,Costa Rica
391220 - Cellulose nitrates (including collodions),,8.57,8.57,3,,,,Costa Rica
391231 - - Carboxymethylcellulose and its salts,,7.00,7.00,1,,,,Costa Rica
391239 - - Other,,6.50,6.50,2,,,,Costa Rica
391290 - Other,,6.70,6.70,2,,,,Costa Rica
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Costa Rica
391390 - Other,,9.43,9.43,4,,,,Costa Rica
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.90,6.90,1,,,,Costa Rica
391510 - Of polymers of ethylene,,10.70,10.70,1,,,,Costa Rica
391520 - Of polymers of styrene,,10.70,10.70,1,,,,Costa Rica
391530 - Of polymers of vinyl chloride,,10.70,10.70,1,,,,Costa Rica
391590 - Of other plastics,,8.60,8.60,6,,,,Costa Rica
391610 - Of polymers of ethylene,,10.70,10.70,1,,,,Costa Rica
391620 - Of polymers of vinyl chloride,,10.70,10.70,2,,,,Costa Rica
391690 - Of other plastics,,8.04,8.04,7,,,,Costa Rica
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,6.30,6.30,2,,,,Costa Rica
391721 - - Of polymers of ethylene,,6.00,6.00,3,,,,Costa Rica
391722 - - Of polymers of propylene,,6.00,6.00,3,,,,Costa Rica
391723 - - Of polymers of vinyl chloride,,6.00,6.00,3,,,,Costa Rica
391729 - - Of other plastics,,6.45,6.45,6,,,,Costa Rica
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.55,3.55,2,,,,Costa Rica
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,8.43,8.43,8,,,,Costa Rica
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.65,3.65,2,,,,Costa Rica
391739 - - Other,,6.45,6.45,6,,,,Costa Rica
391740 - Fittings,,3.65,3.65,2,,,,Costa Rica
391810 - Of polymers of vinyl chloride,,10.70,10.70,2,,,,Costa Rica
391890 - Of other plastics,,10.70,10.70,1,,,,Costa Rica
391910 - In rolls of a width not exceeding 20 cm,"7,961",7.84,7.84,10,,,,Costa Rica
391990 - Other,,8.64,8.64,7,,,,Costa Rica
392010 - Of polymers of ethylene,,10.70,10.70,4,,,,Costa Rica
392020 - Of polymers of propylene,,10.70,10.70,5,,,,Costa Rica
392030 - Of polymers of styrene,,10.70,10.70,1,,,,Costa Rica
392041 - - Rigid,,10.70,10.70,4,,,,Costa Rica
392042 - - Flexible,,10.70,10.70,4,,,,Costa Rica
392051 - - Of polymethyl methacrylate,,10.70,10.70,1,,,,Costa Rica
392059 - - Other,,10.70,10.70,1,,,,Costa Rica
